"X";"URL";"Info";"Direccion";"Precio";"Superficie";"Habitaciones";"Planta";"Longitud";"Latitud"
12;"https://www.idealista.com/inmueble/32918295/";" ""Piso de Sacresa en Castellarnau acabos increíbles. Piso de 3 habitaciones, dos de ellas dobles y con vestidor. Dos baños, uno en suite. Vivienda con zona comunitaria con piscina, pista de padel y parque infantil. Dispone de dos plazas de aparcamiento y trastero. Ascensor. Suelos de parquet natural, carpintería interior en Haya y ventanas de doble acristalamiento tipo climalit. Para poder ver esta ocasión, póngase en contacto con nosotros al número de teléfono 93.707. 00.45 y así poder visitar el inmueble o tener la posibilidad de encontrar su vivienda ajustándonos a la medida de sus posibilidades y situación del mercado en el cual, actualmente nos encontramos. Nuestro equipo de profesionales se lo enseñará sin ningún compromiso. Tenemos la posibilidad de ofrecerle las mejores financiaciones del mercado con el 100 por cien del importe de la vivienda más los gastos derivados de la compra, con las mejores condiciones hipotecarias. Nuestro gran equipo de profesionales le asesorara. Y si tiene que vender su vivienda no dude en llamarnos."" ";"Piso en venta en Urb. CASTELLARNAU, Can Llong, Sabadell";246000;95;3;"1ª";"2.0801102";"41.5624377"
13;"https://www.idealista.com/inmueble/28603707/";" ""Piso en venta en 1ª línea lateral a mar en zona playa de la Mota de Sant Pere de Cubelles. Superfície 105 m², 3 habitaciones ( 1 suite, 2 dobles), 2 baños, cocina, lavadero, comedor, terraza + solarium de 80m2, suelos de gres, plaza de parking y trastero, ascensor, armarios empotrados, muebles y electrodomésticos, puerta blindada, portero automático, vidrios dobles, año construcción 2003, carpintería exterior aluminio, carpintería interior haya, aire acondicionado con bomba de calor por conductos, exterior, orientación este, soleado, piscina comunitaria."" ";"Piso en venta en Pla de Sant Pere-Les Salines, Cubelles";269000;105;3;"2ª";"1.66987";"41.20111"
14;"https://www.idealista.com/inmueble/28020019/";" ""Preciosa casa adosada en la zona Santa Maria de Vilanova i la Geltrú. Seminueva. Tiene una superfície 172 m² con 4 habitaciones (1 suite, 2 dobles, 1 individual), 2 baños( uno con bañera y otro con plato de ducha), aseo de cortesía en la planta baja, cocina office (9.77m2), lavadero-despensa en el sótano, amplio y luminoso comedor (35m2) con salida a una soleada terraza, suelos de gres, garaje para dos coches (28m2), calefacción por radiadores a gas, puerta blindada, vidrios dobles, año construcción 2002, carpintería exterior aluminio, carpintería interior haya, aire acondicionado en todas las estancias, orientación mar, muy soleada. El conjunto residencial dispone de piscina comunitaria."" ";" Casa o chalet independiente en venta en Fondo Somella - Santa Maria, Vilanova i la Geltrú";265000;172;4;"Hipoteca 679 eur/mes - ";"1.68158";"41.21711"
15;"https://www.idealista.com/inmueble/28762877/";" ""Precio de ocasión.1 Dormitorio doble, salón comedor, cocina independiente, 1 baño y 1 balcón.- Puerta de entrada a la vivienda de madera con pernios de seguridad “antipalanca”.- Carpintería interior en madera de Haya.- Carpintería exterior de aluminio con doble cristal.- Calefacción central y agua caliente mediante caldera mixta de gas natural de la marca “JUNKERS”, radiadores de aluminio repartidos por toda la vivienda, toallero en el baño y termostato digital.- Tomas de TV. y Teléfono en dormitorio y salón.- Cuarto de baño completo: con mueble, espejo, Plato de ducha con mampara, sanitarios de la marca ROCA, grifería monomando y termostática en ducha.- Cocina con muebles altos y bajos, mármol nacional y equipada con: Vitroceramica, horno, campana decorativa inox, fregadero de dos senos y grifería monomando.- Mecanismos eléctricos de la marca BJC.- Suelos de gres de 1ª calidad.EDIFICIO:- Puerta de entrada de aluminio con cristal y detalles decorativos.- Videoportero, antena de TV. Comunitaria, luces de escalera con temporizador, luces de emergencia- Ascensor.Suelo de rellano y escaleras en mármol nacional"" ";"Piso en venta en calle Menendez Pidal, Tordera";59900;50;1;"2ª";"2.7198459";"41.6981642"
16;"https://www.idealista.com/inmueble/28902320/";" ""Local en venta en zona Uribarri, edificio del año 1.915 construido en estructura mixta. Piso en venta en zona Uribarri mas local comercial de 30m² habilitado actualmente como bar. El espacio en su totalidad es de 69 metros cuadrados útiles, y está compuesto por un hall distribuidor, salón, un dormitorio con posibilidad de formar tres, cocina, un baño, calefacción y agua caliente individual eléctrica, suelos de baldosa gress, puertas de madera haya, ventanas madera, edificio estructura mixta, Muchas posibilidades, A reformar, el local está considerado como local vivienda. La zona de Uribarri durante muchos años fue una zona de caseríos desperdigados dependientes de la anteiglesia de Begoña y todavía conserva la perspectiva de barrio. Asociaciones de comerciantes, vecinales, o de jóvenes, dan vida a un barrio con entidad propia. Actualmente cuenta con la futura linea 3 de metro, paradas de autobús, y de taxi, y se encuentra a 5 minutos del ayuntamiento. Para mas información puedes contactar con nosotros en nuestra página web."" ";"Piso en venta en Uribarri, Bilbao";120000;84;2;"Bajo";"-2.9202771";"43.2644757"
17;"https://www.idealista.com/inmueble/28894794/";" ""Piso en Abando en venta, zona Ensanche-Mazarredo. Edificio de hormigón con fachada raseada, con ascensor y rampa de minusválidos. Cuenta con 72 metros cuadrados útiles, actualmente está como oficina, posibilidad de sacar 2 habitaciones cocina y baño, calefacción y agua caliente gas natural, suelos de tarima roble, puertas haya, ventanas doble cristal. El piso en venta en Abando, es totalmente EXTERIOR y luminoso, ubicado en inmejorable zona, muy bien comunicado cercano a metro, líneas de autobuses, tren, tranvía. La zona de Abando del Ensanche es una de las zonas más cotizadas de Bilbao en lo que a viviendas se refiere, tranquila, modernizada y muy bien comunicada,  con gran cercanía del centro, así como a las comunicaciones por tren,  metro,  tranvía, autobuses. También cuenta con todo tipo de comercios cercanos, bancos, colegios, ambulatorio, parques...   La zona donde está ubicado este piso siempre ha sido una zona emblemática en Bilbao lo cual también hace que se revalorice constantemente. Si estás buscando un apartamento cómodo, tranquilo, céntrico, exterior, original, luminoso,  no dejes de verlo,  te va a gustar!   Para más información puedes contactar con nosotros en nuestra página web."" ";"Piso en venta en Abandoibarra-Guggenheim, Bilbao";280000;85;2;"Bajo";"-2.9292758";"43.2683328"
18;"https://www.idealista.com/inmueble/28900897/";" ""Piso en venta en Rekalde. Frente al parque Eskurtze. Piso totalmente EXTERIOR. Edificio de hormigón. Ascensor con acceso para minusválidos. El piso en venta en Rekalde cuenta con 70 metros cuadrados útiles.   Sala de estar con balcón cerrado al exterior.   La cocina totalmente equipada y en buen estado. Ventana al exterior. El baño reformado, completo con bañera.   Tiene dos habitaciones, todas exteriores. El piso tiene suelo de madera de pino, puertas blancas, ventanas aluminio y madera de haya climalit. Agua caliente con caldera de gas individual natural.  Se paga 30€ al mes de comunidad. El edificio dispone de ascensor con acceso para minusválidos.  No tiene derramas pendientes. De esta vivienda en venta en Rekalde se puede destacar que es totalmente exterior.  Piso muy cómodo y desahogado con habitaciones muy amplias. Destaca también su luminosidad y su buen estado. Hasta hace una década estaba separado de la ciudad por las líneas ferroviarias de FEVE de Amézola. Sólo lo unían los puentes de la calle Gordóniz y Urkiola. Además de eso, influenciado por la falta de planificación, la autovía A-8 separa el barrio en dos.  Con la nueva ordenación, el barrio ha cambiado totalmente su aspecto, se han construido chalets, nuevas viviendas, zonas de paseo... , haciendo del barrio un lugar elegido por nuevas parejas jóvenes con nivel adquisitivo y también por los del barrio de siempre, su zona ideal para tener su domicilio (raro es el vecino de Rekalde que se quiera marchar a otra zona),  por lo que resulta un barrio muy diverso en sus gentes; en Rekalde pueden habitar igual presentadores de televisión, políticos o deportistas que obreros cobrando el subsidio del paro, todo se une en una singular armonía entre vecinos que hace de este barrio un lugar elegido por mucha gente para vivir. Su cercanía al centro (se puede ir andando a cualquier lugar de Bilbao), la construcción en los últimos años de nuevas viviendas y zonas de ocio contribuyendo a su regeneración y sus servicios ponen el resto. Desde 1998 por medio de una enorme obra, se soterraron las vías de tren. Así, el barrio quedó unido totalmente con el centro de la ciudad. Para más información ponte en contacto visitando nuestra pagina web  ."" ";"Piso en venta en Artatzu-Larraskitu, Bilbao";135000;75;2;"2ª";"-2.9417194";"43.2459029"
19;"https://www.idealista.com/inmueble/29253275/";" ""CARTAGENA. MEDIA SALA. PISO EN PERFECTO ESTADO. Superf. 128 m², útil 105 m², 4 habitaciones (3 dobles, 1 individual), 1 baño, 1 aseo, año 1993, cocina equipada, galería, balcón 3m2, suelos tarima pergo y gres rustico, carpintería interior haya maciza, carpintería exterior aluminio blanco, A/E 1, ascensor, garaje plaza, calefacción 2 split, A/A 2 split, puerta blindada, orientación poniente norte, soleado, Estado certificación en tramites, piso reformado totalmente en 2008, mejoras de 1º calidad. zona todos los servicios, cerca parque, jardines, a 5 minutos de Cartagena."" ";"Piso en venta en San Antón, Cartagena";125000;128;4;"2ª";"-1.0039624";"37.6255834"
20;"https://www.idealista.com/inmueble/25263287/";" ""Piso en perfecto estado en finca seminueva. Superfície 73 m², 3 habitaciones ( 1 suite, 2 individuales), 1 baño, 1 aseo, cocina alargada, lavadero, comedor (20 m2), terraza (8 m2), suelo de gres rústico, plaza de garaje y trastero, ascensor, calefacción por radiadores a gas, portero automático, vidrios dobles, año construcción 2005, carpintería interior de haya, todo exterior. Aire acondicionado tipo split en comedor y dormitorio principal. Muy cerca de estación."" ";"Piso en venta en Bardají-Molí de Baix, Cubelles";153500;73;3;"1ª";"1.6777854";"41.2064364"
21;"https://www.idealista.com/inmueble/30353319/";" ""Superf. 54 m², 3 habitaciones (1 doble, 2 individuales), 1 baño, cocina (americana), lavadero, comedor, terraza (18m²), suelos parquet, vidrios dobles, año construcción 1971, carpintería exterior aluminio, carpintería interior haya, aire acondicionado, exterior todo, soleado."" ";"Piso en venta en Santa Barbara, Plana Lledó - Can Borrell, Mollet del Vallès";132100;72;3;"2ª";"2.2063846";"41.5469458"
22;"https://www.idealista.com/inmueble/32386991/";" ""Superf. 120 m², 3 habitaciones ( 1 suite, 1 doble, 1 individual), 2 baños, cocina (12m2), lavadero, comedor (35m2), trastero, suelos (parquet y gres), garaje (2 plazas y moto), ascensor, armarios, calefacción (gas natural), puerta blindada, portero automático, vidrios dobles, año construcción, carpintería exterior aluminio climalit, carpintería interior haya, aire acondicionado, exterior, orientación sud, soleado, Estado certificación: En trámite. Acabados de 1ª calidad en la rambla de Sabadell."" ";"Piso en venta en Centre, Sabadell";320000;120;3;"4ª";"2.114143";"41.5377117"
23;"https://www.idealista.com/inmueble/32068232/";" ""Ubicación | Moderno piso para comprar en una zona residencial de Arinsal, La Massana. Para los amantes de la naturaleza y el deporte, a 850m se ubica la telecabina de Arinsal para las pistas de esquí en el dominio de Vallnord, y para los que prefieren la ciudad, en 5 minutos en coche se encuentra el centro de La Massana con todos los servicios necesarios. Descripción | Reunidos en 109m² se encuentra el salón comedor con acceso a la terraza de alrededor 4m² y una cocina completamente equipada, con mucho espacio de almacenamiento y con zona de desayuno. En la zona de descanso se haya una suite con baño, dos habitaciones dobles y un baño completo. La propiedad dispone de 2 plazas de aparcamiento y un trastero en el mismo edificio. Situación | El piso está orientado hacia el suroeste, por lo que disfruta de mucha luminosidad natural y sol directo sobre todo a partir del mediodía. De la misma manera, se puede apreciar desde la terraza bonitas vistas del vecindario y de las montañas del valle de Arinsal. Fabuloso piso para comprar en Arinsal, perfecto para disfrutar de la naturaleza y a pocos minutos del centro de La Massana."" ";"Piso en venta en Arinsal-Erts, La Massana";330000;109;3;"";"1.4808872";"42.5719102"
24;"https://www.idealista.com/inmueble/32068676/";" ""Ubicación |Agradable dúplex posicionado en Escaldes-Engodany, con el centro wellness Caldea, la principal avenida turística junto al centro comercial Illa Carlemany y todos los servicios necesarios a tan solo 900 m. Descripción |El piso cuenta con 140 m² y está completamente reformado con acabados de calidad. Por una parte se ubica el salón comedor con acceso a una terraza, la cocina totalmente equipada, con zona e desayuno y acceso a una lavandería. Por otro lado se haya la zona de descanso con la suite principal con baño, dos habitaciones dobles y un baño completo. Todas las habitaciones disponen de armarios empotrados y una de ellas acceso a un balcón. La propiedad conlleva una plaza da aparcamiento y un trastero en el mismo edificio, con la posibilidad de adquirir una segunda plaza y trastero. Situación | Orientado hacia el sur, el sol se convierte en un amigo inseparable durante todo el día, que a la vez permite disfrutar de la naturaleza que compone las montañas de Escaldes-Engordany, visibles desde la terraza. Renovado con las mejores comodidades y con un estilo practico y acogedor, el piso disfruta de la naturaleza a pocos minutos del centro."" ";"Piso en venta en Les Escaldes";375000;140;3;"";"1.5444486";"42.5083683"
